FIELD,YEAR,MONTH,PRODUCTION
K02b-A,2016,NOV,30010.07845156
K02b-A,2016,OCT,28665.44370579
K02b-A,2016,SEP,29468.2698879
K02b-A,2017,APR,24624.7753535
K02b-A,2017,AUG,25084.929276500003
K02b-A,2017,DEC,15712.647725075001
K02b-A,2017,FEB,22783.82841819
K02b-A,2017,JAN,28056.812606370004
K02b-A,2017,JUL,20808.254285495
K02b-A,2017,JUN,25447.09425498
K02b-A,2017,MAR,25739.581042795002
K02b-A,2017,MAY,20968.801799345
K02b-A,2017,NOV,20392.91842627
K02b-A,2017,OCT,21297.914181045002
K02b-A,2017,SEP,20523.701513394997
K02b-A,2018,APR,11898.507600225
K02b-A,2018,AUG,15825.671318175
K02b-A,2018,DEC,12876.548834345
K02b-A,2018,FEB,11665.436789955002
K02b-A,2018,JAN,11096.45045115
K02b-A,2018,JUL,15031.146262200002
K02b-A,2018,JUN,12399.258872085002
K02b-A,2018,MAR,12658.932528825
K02b-A,2018,MAY,14760.446633880001
K02b-A,2018,NOV,11392.58408012
K02b-A,2018,OCT,14080.078149715
K02b-A,2018,SEP,12635.48282329
K02b-A,2019,APR,10334.112961654999
K02b-A,2019,AUG,12919.137862725001
K02b-A,2019,DEC,10858.65573151
K02b-A,2019,FEB,11536.068343845
K02b-A,2019,JAN,10450.97750027
K02b-A,2019,JUL,15063.49839542
K02b-A,2019,JUN,10594.06617087
K02b-A,2019,MAR,13889.569994949998
K02b-A,2019,MAY,14045.656273265002
K02b-A,2019,NOV,13372.442222630001
K02b-A,2019,OCT,8533.67370743
K02b-A,2019,SEP,13002.662867680001
K02b-A,2020,APR,10561.347982145
K02b-A,2020,AUG,7327.283462580001
K02b-A,2020,DEC,11647.799666070001
K02b-A,2020,FEB,12774.10920344
K02b-A,2020,JAN,14234.365797955
K02b-A,2020,JUL,11481.28555298
K02b-A,2020,JUN,7494.4073165400005
K02b-A,2020,MAR,13279.464124360002
K02b-A,2020,MAY,11725.018389154999
K02b-A,2020,NOV,12170.3855686
K02b-A,2020,OCT,10815.086687095001
K02b-A,2020,SEP,6736.0415820200005
K02b-A,2021,APR,11255.806
K02b-A,2021,AUG,12513.533000000001
K02b-A,2021,DEC,0.0
K02b-A,2021,FEB,9102.903
K02b-A,2021,JAN,11917.008
K02b-A,2021,JUL,8633.714
K02b-A,2021,JUN,6548.700999999999
K02b-A,2021,MAR,10568.485999999999
K02b-A,2021,MAY,9019.319
K02b-A,2021,NOV,0.0
K02b-A,2021,OCT,0.0
K02b-A,2021,SEP,12208.215
K04-A,2003,APR,2916.646925555
K04-A,2003,AUG,6551.664593235001
K04-A,2003,DEC,5958.15992
K04-A,2003,FEB,5164.34904148
K04-A,2003,JAN,5831.2230529650005
K04-A,2003,JUL,5750.305797890001
K04-A,2003,JUN,0.0
K04-A,2003,MAR,5721.651141745
K04-A,2003,MAY,4739.124409045
K04-A,2003,NOV,7739.98097939
K04-A,2003,OCT,8814.148178140002
K04-A,2003,SEP,0.0
K04-A,2004,APR,4039.68939117
K04-A,2004,AUG,4212.420118355
K04-A,2004,DEC,3737.83179341
K04-A,2004,FEB,4307.562902205001
K04-A,2004,JAN,6022.30086183
K04-A,2004,JUL,0.0
K04-A,2004,JUN,215.43263147
K04-A,2004,MAR,5136.6132163
K04-A,2004,MAY,4017.08678238
K04-A,2004,NOV,3273.6491500250004
K04-A,2004,OCT,4085.102427005
K04-A,2004,SEP,4551.789438600001
K04-A,2005,APR,4279.17197481
K04-A,2005,AUG,4412.37820169
K04-A,2005,DEC,6527.731736629999
K04-A,2005,FEB,6279.59674016
K04-A,2005,JAN,4885.350396855
K04-A,2005,JUL,4391.5467951850005
K04-A,2005,JUN,3791.70841229
K04-A,2005,MAR,4488.195997655
K04-A,2005,MAY,4431.933161045
K04-A,2005,NOV,6290.01930036
K04-A,2005,OCT,7184.759171505
K04-A,2005,SEP,7662.806562735
K04-A,2006,APR,5185.2479625450005
K04-A,2006,AUG,794.5134519100001
K04-A,2006,DEC,11904.67779806
K04-A,2006,FEB,5680.39236118
K04-A,2006,JAN,6338.20781756
K04-A,2006,JUL,2121.171391165
K04-A,2006,JUN,5168.894670215001
K04-A,2006,MAR,6407.353276150001
K04-A,2006,MAY,5461.639912205001
K04-A,2006,NOV,0.0
K04-A,2006,OCT,0.0
K04-A,2006,SEP,0.631894085
K04-A,2007,APR,19140.167831915
K04-A,2007,AUG,17421.40431665
K04-A,2007,DEC,18436.61020622
K04-A,2007,FEB,20288.894313035
K04-A,2007,JAN,26430.714934535004
K04-A,2007,JUL,18409.120176235
K04-A,2007,JUN,19497.197484174998
K04-A,2007,MAR,22245.099151415
K04-A,2007,MAY,16212.088792505001
K04-A,2007,NOV,17931.33756867
K04-A,2007,OCT,16627.42887139
K04-A,2007,SEP,11442.919349345
K04-A,2008,APR,15887.610652399999
K04-A,2008,AUG,16516.725036375
K04-A,2008,DEC,15045.53952246
K04-A,2008,FEB,15866.363609385
K04-A,2008,JAN,17346.955800355
K04-A,2008,JUL,13789.107274755002
K04-A,2008,JUN,14936.483464674999
K04-A,2008,MAR,16972.44937129
K04-A,2008,MAY,15667.664039645
K04-A,2008,NOV,15811.96480758
K04-A,2008,OCT,13721.33215075
K04-A,2008,SEP,6520.15111744
K04-A,2009,APR,10608.985833715
K04-A,2009,AUG,12817.25522694
K04-A,2009,DEC,6795.698080185
K04-A,2009,FEB,12538.810412690002
K04-A,2009,JAN,14052.29907302
K04-A,2009,JUL,8507.057147065001
K04-A,2009,JUN,12807.244083590002
K04-A,2009,MAR,12084.683219085
K04-A,2009,MAY,13724.859786510002
K04-A,2009,NOV,13734.07763378
K04-A,2009,OCT,13422.000019500001
K04-A,2009,SEP,4270.7759063250005
K04-A,2010,APR,11563.613229409999
K04-A,2010,AUG,36882.397118025
K04-A,2010,DEC,37951.09247267
K04-A,2010,FEB,12810.71475394
K04-A,2010,JAN,13634.574886235001
K04-A,2010,JUL,41895.800481985
K04-A,2010,JUN,44537.010155955
K04-A,2010,MAR,12695.40832478
K04-A,2010,MAY,27345.1901555
K04-A,2010,NOV,35670.365187755
K04-A,2010,OCT,38275.80796865
K04-A,2010,SEP,31250.93698912
K04-A,2011,APR,33482.32906423
K04-A,2011,AUG,31600.470415390002
K04-A,2011,DEC,27634.807574515
K04-A,2011,FEB,32636.714474804998
K04-A,2011,JAN,37518.750328730006
K04-A,2011,JUL,25554.01832955
K04-A,2011,JUN,27494.891033320004
K04-A,2011,MAR,34063.820365445004
K04-A,2011,MAY,31731.273545900003
K04-A,2011,NOV,28412.579525375004
K04-A,2011,OCT,29870.496318420002
K04-A,2011,SEP,29009.399796455
K04-A,2012,APR,25636.389257495
K04-A,2012,AUG,23662.689708755002
K04-A,2012,DEC,25703.19596953
K04-A,2012,FEB,26223.137200155
K04-A,2012,JAN,27973.879408729998
K04-A,2012,JUL,24926.610798045
K04-A,2012,JUN,24780.418567515
K04-A,2012,MAR,27240.483512259998
K04-A,2012,MAY,26139.295720700004
K04-A,2012,NOV,17074.903771005003
K04-A,2012,OCT,66.448040935
K04-A,2012,SEP,3916.81711163
K04-A,2013,APR,17173.660693645004
K04-A,2013,AUG,18779.18119349
K04-A,2013,DEC,21019.527387120004
K04-A,2013,FEB,22987.360553544997
K04-A,2013,JAN,24943.509481430003
K04-A,2013,JUL,14441.724110014999
K04-A,2013,JUN,22581.24043176
K04-A,2013,MAR,22000.826198759998
K04-A,2013,MAY,25020.676513680002
K04-A,2013,NOV,20991.630159945
K04-A,2013,OCT,21813.297123955002
K04-A,2013,SEP,21302.688726335
K04-A,2014,APR,19721.609552125
K04-A,2014,AUG,20225.652158785
K04-A,2014,DEC,19467.47314422
K04-A,2014,FEB,18817.049477245
K04-A,2014,JAN,20980.053522735
K04-A,2014,JUL,7525.46612397
K04-A,2014,JUN,11787.011524045
K04-A,2014,MAR,20914.0274478
K04-A,2014,MAY,19457.8016835
K04-A,2014,NOV,18922.182306145
K04-A,2014,OCT,20228.707192625003
K04-A,2014,SEP,17540.948339365
K04-A,2015,APR,17241.333490895
K04-A,2015,AUG,15669.282279255
K04-A,2015,DEC,16902.741643005
K04-A,2015,FEB,16714.75262526
K04-A,2015,JAN,16736.517631540002
K04-A,2015,JUL,17421.814678585
K04-A,2015,JUN,14015.613348980001
K04-A,2015,MAR,18827.94780411
K04-A,2015,MAY,17382.409383675
K04-A,2015,NOV,16416.83197028
K04-A,2015,OCT,16747.64698479
K04-A,2015,SEP,16628.959553055
K04-A,2016,APR,15210.641104365002
K04-A,2016,AUG,14010.602502730002
K04-A,2016,DEC,13327.41001111
K04-A,2016,FEB,15147.622592095
K04-A,2016,JAN,16563.578031185003
K04-A,2016,JUL,15216.252197250002
K04-A,2016,JUN,11405.254664185
K04-A,2016,MAR,16127.85277484
K04-A,2016,MAY,15044.771544340001
K04-A,2016,NOV,13157.960069575001
K04-A,2016,OCT,13499.97300681
K04-A,2016,SEP,13133.712848300001
K04-A,2017,APR,13108.794701085
K04-A,2017,AUG,9687.62834729
K04-A,2017,DEC,13082.619095190003
K04-A,2017,FEB,12203.435000635
K04-A,2017,JAN,13063.597922825
K04-A,2017,JUL,13225.768950860001
K04-A,2017,JUN,3968.679897775
K04-A,2017,MAR,13740.853352825001
K04-A,2017,MAY,11708.33912809
K04-A,2017,NOV,12070.465074715
K04-A,2017,OCT,13784.585909065001
K04-A,2017,SEP,8763.07763316
K04-A,2018,APR,12918.321358515
K04-A,2018,AUG,13567.897928745
K04-A,2018,DEC,11977.145183985001
K04-A,2018,FEB,10878.80460801
K04-A,2018,JAN,13276.346850535001
K04-A,2018,JUL,14083.036131375
K04-A,2018,JUN,7552.379115450001
K04-A,2018,MAR,12805.91489069
K04-A,2018,MAY,12497.160258660002
K04-A,2018,NOV,12528.357259955003
K04-A,2018,OCT,13018.415913375
K04-A,2018,SEP,12787.282981960001
K04-A,2019,APR,11342.033608235
K04-A,2019,AUG,3667.9605533
K04-A,2019,DEC,10719.600000955
K04-A,2019,FEB,10774.63597142
K04-A,2019,JAN,11699.934620285001
K04-A,2019,JUL,4533.19128715
K04-A,2019,JUN,7253.403545470001
K04-A,2019,MAR,11983.333315375
K04-A,2019,MAY,12163.499083480001
K04-A,2019,NOV,4511.2807026
K04-A,2019,OCT,2900.521494865
K04-A,2019,SEP,3331.239069705
K04-A,2020,APR,10696.633446490001
K04-A,2020,AUG,10719.587341974999
K04-A,2020,DEC,10727.496039730002
K04-A,2020,FEB,11022.043076540001
K04-A,2020,JAN,11485.7668319
K04-A,2020,JUL,10113.41313959
K04-A,2020,JUN,10651.830151525
K04-A,2020,MAR,11456.087853289999
K04-A,2020,MAY,11033.7357544
K04-A,2020,NOV,10378.902542725002
K04-A,2020,OCT,10654.902064005
K04-A,2020,SEP,4977.38856586
K04-A,2021,APR,9063.754
K04-A,2021,AUG,7969.5509999999995
K04-A,2021,DEC,0.0
K04-A,2021,FEB,9011.190999999999
K04-A,2021,JAN,9739.491000000002
K04-A,2021,JUL,9721.506
K04-A,2021,JUN,8151.751
K04-A,2021,MAR,9798.722
K04-A,2021,MAY,9630.87
K04-A,2021,NOV,0.0
K04-A,2021,OCT,0.0
K04-A,2021,SEP,4294.442
K04-E,2003,APR,6759.90586915
K04-E,2003,AUG,1374.21456237
K04-E,2003,DEC,0.0
K04-E,2003,FEB,16117.526211905
K04-E,2003,JAN,17339.54924214
K04-E,2003,JUL,4976.364243395
K04-E,2003,JUN,0.0
K04-E,2003,MAR,16569.519312465
K04-E,2003,MAY,1318.69649575
K04-E,2003,NOV,0.0
K04-E,2003,OCT,4.703865985
K04-E,2003,SEP,0.0
K04-E,2004,APR,15906.551651225
K04-E,2004,AUG,13827.409128575
K04-E,2004,DEC,15521.577300615
K04-E,2004,FEB,0.0
K04-E,2004,JAN,3.262852095
K04-E,2004,JUL,8199.237169725
K04-E,2004,JUN,8803.78891284
K04-E,2004,MAR,547.115841025
K04-E,2004,MAY,8761.968917495
K04-E,2004,NOV,18231.898675895
K04-E,2004,OCT,11644.245657435
K04-E,2004,SEP,14590.68760225
K04-E,2005,APR,19641.136416265
K04-E,2005,AUG,13764.91701889
K04-E,2005,DEC,20080.434669715
K04-E,2005,FEB,16434.71699919
K04-E,2005,JAN,17508.845166085
K04-E,2005,JUL,19649.014521485
K04-E,2005,JUN,14560.65839186
K04-E,2005,MAR,19117.217101175
K04-E,2005,MAY,20895.31747536
K04-E,2005,NOV,19046.936554045
K04-E,2005,OCT,17959.71056251
K04-E,2005,SEP,1390.672291285
K04-E,2006,APR,30584.246532845
K04-E,2006,AUG,10843.017671550002
K04-E,2006,DEC,47425.79572144501
K04-E,2006,FEB,15390.337435295
K04-E,2006,JAN,16213.327262715
K04-E,2006,JUL,25141.905235649996
K04-E,2006,JUN,48634.47829659
K04-E,2006,MAR,18772.437121895
K04-E,2006,MAY,56281.098243565
K04-E,2006,NOV,56328.360545395
K04-E,2006,OCT,50450.37522031
K04-E,2006,SEP,19570.853759305
K04-E,2007,APR,49309.641830145
K04-E,2007,AUG,17847.192273695
K04-E,2007,DEC,38548.648019505
K04-E,2007,FEB,47583.20275334
K04-E,2007,JAN,48965.21524739
K04-E,2007,JUL,47426.75463918
K04-E,2007,JUN,46435.90040747
K04-E,2007,MAR,49616.00496987001
K04-E,2007,MAY,44342.255968315
K04-E,2007,NOV,43959.136158275
K04-E,2007,OCT,44673.623758285
K04-E,2007,SEP,36740.40661394
K04-E,2008,APR,37170.319288635
K04-E,2008,AUG,33127.71727715
K04-E,2008,DEC,35767.393104710005
K04-E,2008,FEB,38676.64191137
K04-E,2008,JAN,43141.577033274996
K04-E,2008,JUL,11450.58119699
K04-E,2008,JUN,29998.13681376
K04-E,2008,MAR,41658.798003510004
K04-E,2008,MAY,31626.3517
K04-E,2008,NOV,33085.03752608001
K04-E,2008,OCT,26760.85585836
K04-E,2008,SEP,8900.902277910001
K04-E,2009,APR,32414.815214385002
K04-E,2009,AUG,27190.290656560006
K04-E,2009,DEC,27158.58202149
K04-E,2009,FEB,25525.58626047
K04-E,2009,JAN,33232.00195439
K04-E,2009,JUL,26861.392422605
K04-E,2009,JUN,31269.308333845
K04-E,2009,MAR,24554.0960485
K04-E,2009,MAY,32149.677097945
K04-E,2009,NOV,27207.23470129
K04-E,2009,OCT,29846.360918135
K04-E,2009,SEP,14644.592703835
K04-E,2010,APR,24012.721054905
K04-E,2010,AUG,19915.742394830002
K04-E,2010,DEC,23371.211419680003
K04-E,2010,FEB,25198.189170560003
K04-E,2010,JAN,27125.179192929998
K04-E,2010,JUL,24011.19670273
K04-E,2010,JUN,24389.97448263
K04-E,2010,MAR,26596.544407790003
K04-E,2010,MAY,26061.113860219997
K04-E,2010,NOV,20103.345313685
K04-E,2010,OCT,23013.409569640004
K04-E,2010,SEP,16407.359888495
K04-E,2011,APR,21544.367643005
K04-E,2011,AUG,19319.300838235
K04-E,2011,DEC,14951.248055015001
K04-E,2011,FEB,20350.822043195
K04-E,2011,JAN,22987.985063225
K04-E,2011,JUL,16314.565345435
K04-E,2011,JUN,17069.838069175003
K04-E,2011,MAR,23175.56477395
K04-E,2011,MAY,21211.27928667
K04-E,2011,NOV,17841.213015475
K04-E,2011,OCT,18851.091584295
K04-E,2011,SEP,17332.45810351
K04-E,2012,APR,12708.104226805
K04-E,2012,AUG,11599.26302692
K04-E,2012,DEC,13316.399863255
K04-E,2012,FEB,15012.49114534
K04-E,2012,JAN,17750.31204484
K04-E,2012,JUL,11077.689842790001
K04-E,2012,JUN,10153.644432945
K04-E,2012,MAR,13836.399114205
K04-E,2012,MAY,13689.680481090001
K04-E,2012,NOV,7940.580451045001
K04-E,2012,OCT,0.0
K04-E,2012,SEP,2122.38559833
K04-E,2013,APR,8605.392103705
K04-E,2013,AUG,9967.39391512
K04-E,2013,DEC,11946.56425305
K04-E,2013,FEB,11751.636004435
K04-E,2013,JAN,11881.301936575
K04-E,2013,JUL,8007.42514002
K04-E,2013,JUN,12460.469260045002
K04-E,2013,MAR,11545.200743
K04-E,2013,MAY,15272.58676808
K04-E,2013,NOV,11162.75818839
K04-E,2013,OCT,8769.85862678
K04-E,2013,SEP,10987.86594037
K04-E,2014,APR,10967.338349385
K04-E,2014,AUG,10899.13492989
K04-E,2014,DEC,10998.658775735
K04-E,2014,FEB,8674.6293399
K04-E,2014,JAN,8940.555477845
K04-E,2014,JUL,3519.667987005
K04-E,2014,JUN,6421.91110315
K04-E,2014,MAR,11678.76353115
K04-E,2014,MAY,11104.28424994
K04-E,2014,NOV,10533.996146025002
K04-E,2014,OCT,11060.578066575
K04-E,2014,SEP,9769.811500365
K04-E,2015,APR,10332.10123875
K04-E,2015,AUG,9882.77285348
K04-E,2015,DEC,5638.044908335
K04-E,2015,FEB,9270.66686405
K04-E,2015,JAN,9362.97825604
K04-E,2015,JUL,10375.22194429
K04-E,2015,JUN,7813.598222664999
K04-E,2015,MAR,10600.130877205
K04-E,2015,MAY,9806.705042660002
K04-E,2015,NOV,8404.112211875
K04-E,2015,OCT,8551.979647425
K04-E,2015,SEP,9176.228763420002
K04-E,2016,APR,6784.115113485001
K04-E,2016,AUG,7647.890064635
K04-E,2016,DEC,7761.384149824999
K04-E,2016,FEB,6854.472669410001
K04-E,2016,JAN,6840.33680841
K04-E,2016,JUL,7676.6291139800005
K04-E,2016,JUN,2853.3129937000003
K04-E,2016,MAR,7109.130205325001
K04-E,2016,MAY,7481.11327771
K04-E,2016,NOV,7327.9037526
K04-E,2016,OCT,7758.11496824
K04-E,2016,SEP,5723.39280641
K04-E,2017,APR,8241.45803277
K04-E,2017,AUG,8065.351577585
K04-E,2017,DEC,8330.090936155
K04-E,2017,FEB,7318.55509587
K04-E,2017,JAN,7682.45224478
K04-E,2017,JUL,8364.75016848
K04-E,2017,JUN,3378.459174935
K04-E,2017,MAR,8462.0006725
K04-E,2017,MAY,8402.70601018
K04-E,2017,NOV,7833.586752085001
K04-E,2017,OCT,8318.507969455
K04-E,2017,SEP,5115.876752145
K04-E,2018,APR,6975.385971795001
K04-E,2018,AUG,7379.37938494
K04-E,2018,DEC,7234.464656475
K04-E,2018,FEB,5381.579248110001
K04-E,2018,JAN,7220.305587345
K04-E,2018,JUL,7364.62534375
K04-E,2018,JUN,4197.486741615
K04-E,2018,MAR,5419.652185375
K04-E,2018,MAY,6780.16867647
K04-E,2018,NOV,7096.78664491
K04-E,2018,OCT,7285.20712289
K04-E,2018,SEP,7051.926384535
K04-E,2019,APR,6514.049489080001
K04-E,2019,AUG,4006.96170821
K04-E,2019,DEC,5601.900355690001
K04-E,2019,FEB,6379.134299900001
K04-E,2019,JAN,6606.806055200001
K04-E,2019,JUL,6817.197247885001
K04-E,2019,JUN,6653.867923180001
K04-E,2019,MAR,6841.841117200001
K04-E,2019,MAY,6979.852481905
K04-E,2019,NOV,4131.773976435
K04-E,2019,OCT,6162.37458536
K04-E,2019,SEP,6005.8357485100005
K04-E,2020,APR,5665.81343588
K04-E,2020,AUG,5339.845755795
K04-E,2020,DEC,5334.237827655
K04-E,2020,FEB,5594.683682175
K04-E,2020,JAN,5659.16114189
K04-E,2020,JUL,4777.179412755
K04-E,2020,JUN,5511.13335926
K04-E,2020,MAR,6005.10785716
K04-E,2020,MAY,5766.77091121
K04-E,2020,NOV,5217.67921439
K04-E,2020,OCT,4927.236851845
K04-E,2020,SEP,2454.77665585
K04-E,2021,APR,4659.89
K04-E,2021,AUG,4000.095
K04-E,2021,DEC,0.0
K04-E,2021,FEB,4320.216
K04-E,2021,JAN,4867.606
K04-E,2021,JUL,4337.63
K04-E,2021,JUN,4519.749
K04-E,2021,MAR,4770.665
K04-E,2021,MAY,4544.014
K04-E,2021,NOV,0.0
K04-E,2021,OCT,0.0
K04-E,2021,SEP,2487.695
K04-N,2003,APR,17652.876930695
K04-N,2003,AUG,25976.546599245
K04-N,2003,DEC,44525.866033895
K04-N,2003,FEB,35264.92232140001
K04-N,2003,JAN,39034.09563946001
K04-N,2003,JUL,15600.85521778
K04-N,2003,JUN,0.0
K04-N,2003,MAR,38577.244655325005
K04-N,2003,MAY,18345.441287175
K04-N,2003,NOV,40951.11882491
K04-N,2003,OCT,45741.364414855
K04-N,2003,SEP,0.0
K04-N,2004,APR,29119.238601170004
K04-N,2004,AUG,36458.784395710005
K04-N,2004,DEC,32358.38675612
K04-N,2004,FEB,29526.08344956
K04-N,2004,JAN,42849.456300965
K04-N,2004,JUL,15127.988514115
K04-N,2004,JUN,38833.25248244
K04-N,2004,MAR,41547.37049680501
K04-N,2004,MAY,34800.982308465
K04-N,2004,NOV,37457.458712315005
K04-N,2004,OCT,25387.49155748
K04-N,2004,SEP,34231.323988805
K04-N,2005,APR,35235.413184105
K04-N,2005,AUG,21472.200907855004
K04-N,2005,DEC,43614.683202645
K04-N,2005,FEB,34496.537004210004
K04-N,2005,JAN,38538.069331885
K04-N,2005,JUL,33229.553496675
K04-N,2005,JUN,22925.088921095
K04-N,2005,MAR,37468.157660245
K04-N,2005,MAY,35715.815145615
K04-N,2005,NOV,40109.07723259
K04-N,2005,OCT,40670.98192700001
K04-N,2005,SEP,20122.56481007
K04-N,2006,APR,35760.123685445
K04-N,2006,AUG,4146.841327380001
K04-N,2006,DEC,34914.546018045
K04-N,2006,FEB,37805.36440474
K04-N,2006,JAN,42433.115107745005
K04-N,2006,JUL,7203.21701926
K04-N,2006,JUN,40994.23109113
K04-N,2006,MAR,41691.8864674
K04-N,2006,MAY,35847.949578855
K04-N,2006,NOV,33550.98504226
K04-N,2006,OCT,33807.904315935004
K04-N,2006,SEP,13233.608024225
K04-N,2007,APR,30911.508593635
K04-N,2007,AUG,29098.60446377
K04-N,2007,DEC,27887.92071487
K04-N,2007,FEB,28925.06461678
K04-N,2007,JAN,28080.920578865003
K04-N,2007,JUL,31524.148370055
K04-N,2007,JUN,32902.913835735
K04-N,2007,MAR,34902.9598866
K04-N,2007,MAY,23513.136519035
K04-N,2007,NOV,32503.511412670003
K04-N,2007,OCT,30227.46478561
K04-N,2007,SEP,28158.12031348
K04-N,2008,APR,31625.75039845
K04-N,2008,AUG,24352.56086724
K04-N,2008,DEC,29176.06054273
K04-N,2008,FEB,31142.096133995004
K04-N,2008,JAN,32845.701575625004
K04-N,2008,JUL,24392.25520886
K04-N,2008,JUN,26431.544097725004
K04-N,2008,MAR,32624.09241683
K04-N,2008,MAY,29135.611936885
K04-N,2008,NOV,28668.905936820003
K04-N,2008,OCT,21266.42602321
K04-N,2008,SEP,11612.271183785
K04-N,2009,APR,27438.207285625
K04-N,2009,AUG,22153.94078152
K04-N,2009,DEC,19194.36619987
K04-N,2009,FEB,26183.132713525
K04-N,2009,JAN,28099.457545245004
K04-N,2009,JUL,15664.44760381
K04-N,2009,JUN,26629.777395035
K04-N,2009,MAR,29855.29921293
K04-N,2009,MAY,28018.047644865
K04-N,2009,NOV,24962.851347955
K04-N,2009,OCT,27281.830905685
K04-N,2009,SEP,8779.12710997
K04-N,2010,APR,21895.58154887
K04-N,2010,AUG,20052.88767432
K04-N,2010,DEC,23025.436655555
K04-N,2010,FEB,24097.369544335
K04-N,2010,JAN,26791.595026545
K04-N,2010,JUL,20952.256512485
K04-N,2010,JUN,23703.810295455
K04-N,2010,MAR,24230.709745420005
K04-N,2010,MAY,25437.62322811
K04-N,2010,NOV,20885.16919306
K04-N,2010,OCT,21211.544070335
K04-N,2010,SEP,17756.75757549
K04-N,2011,APR,21558.95395271
K04-N,2011,AUG,20909.007107315003
K04-N,2011,DEC,18710.37541753
K04-N,2011,FEB,20386.17540959
K04-N,2011,JAN,22973.35866675
K04-N,2011,JUL,18457.59035574
K04-N,2011,JUN,18921.088359290003
K04-N,2011,MAR,21596.641846
K04-N,2011,MAY,20383.5739892
K04-N,2011,NOV,19375.311550160004
K04-N,2011,OCT,20020.53343127
K04-N,2011,SEP,18903.179067335
K04-N,2012,APR,18133.327418295
K04-N,2012,AUG,16976.05507076
K04-N,2012,DEC,18292.575276865
K04-N,2012,FEB,18382.266259995
K04-N,2012,JAN,19390.919017585
K04-N,2012,JUL,18003.22791609
K04-N,2012,JUN,17774.076115045
K04-N,2012,MAR,19253.383419545
K04-N,2012,MAY,18834.183406675
K04-N,2012,NOV,13278.9957421
K04-N,2012,OCT,0.0
K04-N,2012,SEP,2423.85076771
K04-N,2013,APR,12535.720566655
K04-N,2013,AUG,14163.283515425
K04-N,2013,DEC,16230.193243735
K04-N,2013,FEB,16567.531852605
K04-N,2013,JAN,17678.152694095003
K04-N,2013,JUL,10574.988033095
K04-N,2013,JUN,16751.905676645
K04-N,2013,MAR,15609.61734177
K04-N,2013,MAY,16423.194162645003
K04-N,2013,NOV,16422.06434868
K04-N,2013,OCT,16810.28994732
K04-N,2013,SEP,16048.57169293
K04-N,2014,APR,15748.540153035
K04-N,2014,AUG,15562.32761215
K04-N,2014,DEC,14880.68373575
K04-N,2014,FEB,14759.321039575
K04-N,2014,JAN,16638.19111422
K04-N,2014,JUL,5550.898380185001
K04-N,2014,JUN,9325.061446195
K04-N,2014,MAR,16598.567451905
K04-N,2014,MAY,15510.661040195
K04-N,2014,NOV,14868.09016048
K04-N,2014,OCT,15629.48561088
K04-N,2014,SEP,13686.599074375
K04-N,2015,APR,14541.76486421
K04-N,2015,AUG,14426.134576145
K04-N,2015,DEC,14512.13652152
K04-N,2015,FEB,13258.40169147
K04-N,2015,JAN,13199.715715105
K04-N,2015,JUL,12531.384866005
K04-N,2015,JUN,10838.25578524
K04-N,2015,MAR,15077.53509441
K04-N,2015,MAY,13805.895192065
K04-N,2015,NOV,13855.197699505
K04-N,2015,OCT,14214.06395878
K04-N,2015,SEP,13916.2065987
K04-N,2016,APR,13323.9351211
K04-N,2016,AUG,12698.16376276
K04-N,2016,DEC,12490.66198226
K04-N,2016,FEB,13142.165882195
K04-N,2016,JAN,14331.082514985
K04-N,2016,JUL,13259.51990137
K04-N,2016,JUN,9839.819879425
K04-N,2016,MAR,13901.08333726
K04-N,2016,MAY,13409.48661777
K04-N,2016,NOV,12325.84206266
K04-N,2016,OCT,12576.830604205
K04-N,2016,SEP,11620.07649987
K04-N,2017,APR,11638.857151615
K04-N,2017,AUG,12147.80827777
K04-N,2017,DEC,11297.36534239
K04-N,2017,FEB,11235.628551845
K04-N,2017,JAN,12037.022159385
K04-N,2017,JUL,11807.512742155
K04-N,2017,JUN,4441.86940543
K04-N,2017,MAR,12265.74144528
K04-N,2017,MAY,11576.543322565
K04-N,2017,NOV,11074.108406365
K04-N,2017,OCT,11507.416852445
K04-N,2017,SEP,7585.01607572
K04-N,2018,APR,10413.630344525
K04-N,2018,AUG,10810.385985855
K04-N,2018,DEC,10296.391311085
K04-N,2018,FEB,8657.17893597
K04-N,2018,JAN,9226.806663095002
K04-N,2018,JUL,11387.41710645
K04-N,2018,JUN,7990.819723005
K04-N,2018,MAR,10674.536141985
K04-N,2018,MAY,11255.095953255
K04-N,2018,NOV,10271.377166605
K04-N,2018,OCT,10613.194944565
K04-N,2018,SEP,10286.17445931
K04-N,2019,APR,9814.031427335
K04-N,2019,AUG,6113.758827585
K04-N,2019,DEC,8900.830543690001
K04-N,2019,FEB,9431.04981116
K04-N,2019,JAN,10304.69243722
K04-N,2019,JUL,9700.423411325
K04-N,2019,JUN,9876.199678115
K04-N,2019,MAR,10269.0911658
K04-N,2019,MAY,10115.63268075
K04-N,2019,NOV,7298.124557065001
K04-N,2019,OCT,9113.30730333
K04-N,2019,SEP,9833.86066459
K04-N,2020,APR,8979.785656865
K04-N,2020,AUG,8604.908952635
K04-N,2020,DEC,8670.404405325
K04-N,2020,FEB,8966.17197879
K04-N,2020,JAN,9576.806361795
K04-N,2020,JUL,8218.077951625
K04-N,2020,JUN,8816.28965559
K04-N,2020,MAR,9397.076273585
